1.96034;256.717
2.42053;256.816
2.88071;256.915
3.34014;257.016
3.7989;257.118
4.25845;257.221
4.71657;257.325
5.17461;257.429
5.63331;257.534
6.09205;257.64
6.55012;257.747
7.00758;257.854
7.4659;257.962
7.92285;258.07
8.37979;258.178
8.83785;258.287
9.29602;258.396
9.75358;258.505
10.2106;258.614
10.6685;258.724
11.1252;258.833
11.5819;258.942
12.0383;259.051
12.4966;259.16
12.9545;259.269
13.4118;259.378
13.8702;259.486
14.3273;259.593
14.7845;259.7
15.2416;259.806
15.6995;259.912
16.1585;260.017
16.6171;260.121
17.0768;260.225
17.5353;260.327
17.9939;260.428
18.4526;260.528
18.9121;260.628
19.3728;260.726
19.8331;260.823
20.2945;260.918
20.7548;261.012
21.2154;261.105
21.6761;261.196
22.1376;261.285
22.6004;261.373
23.0628;261.459
23.5265;261.544
23.9891;261.626
24.452;261.707
24.8999;261.781
25.3505;261.85
25.8012;261.913
26.252;261.972
26.7043;262.027
27.1558;262.077
27.6078;262.124
28.0609;262.167
28.5145;262.208
28.9679;262.245
29.421;262.28
29.8752;262.313
30.3282;262.344
30.7814;262.373
31.2347;262.402
31.6885;262.429
32.1434;262.457
32.5976;262.484
33.0512;262.511
33.5054;262.539
33.9593;262.568
34.4242;262.59
34.8906;262.596
35.3556;262.589
35.8212;262.569
36.2873;262.539
36.7516;262.499
37.215;262.452
37.6784;262.4
38.1407;262.344
38.6036;262.286
39.0653;262.229
39.5275;262.173
39.9912;262.121
40.4545;262.074
40.918;262.036
41.3834;262.006
41.8497;261.987
42.3151;261.98
42.797;261.98
43.2791;261.98
43.7606;261.98
44.2429;261.98
44.7249;261.98
45.2069;261.98
45.6893;261.98
46.171;261.98
46.6535;261.98
47.1356;261.98
47.6177;261.98
48.1;261.98
48.5817;261.98
49.0642;261.98
49.5464;261.98
50.0307;262.002
50.5137;262.03
50.9979;262.056
51.4813;262.075
51.9652;262.082
52.4479;262.068
52.9209;261.98
53.1983;261.702
53.6552;261.595
54.1244;261.549
54.5949;261.544
55.0643;261.562
55.5347;261.589
56.004;261.612
56.4752;261.619
56.9459;261.596
57.4118;261.532
57.8662;261.413
58.3179;261.416
58.7691;261.476
59.2105;261.413
59.2105;261.168
59.5556;260.858
59.9107;260.56
60.2697;260.266
60.6314;259.974
60.9945;259.685
61.3583;259.398
61.7239;259.112
62.0914;258.828
62.4598;258.547
62.8375;258.278
62.6298;258.158
62.271;258.065
61.91;257.989
61.4561;257.909
61.0022;257.832
60.5465;257.765
60.0884;257.718
59.6272;257.699
59.1802;257.701
58.7352;257.714
58.6658;257.534
58.237;257.41
57.8483;257.376
57.4584;257.411
57.0686;257.445
56.6782;257.41
56.2298;257.303
55.7797;257.206
55.328;257.115
54.8772;257.025
54.4273;256.931
53.9791;256.827
53.533;256.709
53.0939;256.574
52.8099;256.583
52.529;256.574
52.11;256.396
51.6763;256.261
51.235;256.146
50.7948;256.032
50.3609;255.896
49.9429;255.718
49.4681;255.718
49.0481;255.494
48.6272;255.273
48.2051;255.056
47.7811;254.842
47.3544;254.631
46.9273;254.424
46.4974;254.22
46.0659;254.019
45.6331;253.821
45.1992;253.628
44.7642;253.439
44.3273;253.253
43.8887;253.071
43.4484;252.893
43.0064;252.719
42.5629;252.55
42.1161;252.384
41.669;252.224
41.2201;252.068
40.7683;251.917
40.3156;251.772
39.862;251.632
39.4065;251.498
38.9488;251.37
38.5452;251.267
38.1398;251.176
37.7318;251.093
37.3218;251.017
36.9131;250.943
36.5035;250.869
36.0949;250.791
35.6877;250.706
35.2832;250.611
34.8818;250.504
34.4803;250.387
34.0798;250.266
33.6796;250.146
33.2779;250.03
32.8748;249.922
32.4692;249.825
32.0597;249.743
31.6466;249.68
31.2307;249.64
30.8132;249.626
30.3516;249.566
29.9047;249.427
29.4731;249.247
29.0512;249.046
28.634;248.837
28.2126;248.636
27.76;248.442
27.3049;248.254
26.8517;248.061
26.4054;247.854
25.9721;247.619
25.5632;247.343
25.1943;247.017
24.8794;246.638
24.6287;246.213
24.443;245.758
24.4229;245.26
24.4212;244.76
24.4231;244.262
24.4269;243.764
24.4319;243.265
24.4377;242.766
24.443;242.267
24.3079;242.575
24.2739;242.987
24.1167;243.435
23.9495;243.878
23.7699;244.318
23.5762;244.751
23.3626;245.176
23.1204;245.583
22.9403;245.93
22.8318;246.305
22.7234;246.681
22.5436;247.028
22.304;247.399
22.0702;247.774
21.837;248.149
21.5995;248.522
21.354;248.889
21.0956;249.248
20.8188;249.594
20.5193;249.919
20.1539;250.258
19.7602;250.563
19.3418;250.836
18.9166;251.096
18.4965;251.365
18.2073;251.653
18.2073;251.942
17.8344;252.058
17.4413;251.974
17.0702;251.818
16.7187;251.621
16.3929;251.384
16.091;251.07
15.7942;250.752
15.5009;250.43
15.2121;250.106
14.9264;249.778
14.6427;249.448
14.3613;249.116
14.0808;248.782
13.8022;248.449
13.5239;248.115
13.2241;247.764
12.9278;247.41
12.637;247.052
12.3729;246.675
12.3077;246.204
12.3406;245.727
12.3729;245.25
12.3919;244.761
12.4535;244.275
12.5637;243.799
12.7281;243.338
12.948;242.902
13.2218;242.497
13.542;242.127
13.8995;241.795
14.2866;241.495
14.6943;241.224
15.1172;240.978
15.5508;240.75
16.0074;240.639
16.4788;240.622
16.9507;240.642
17.4224;240.679
17.8924;240.721
18.3642;240.75
18.0468;240.75
17.6314;240.75
17.1853;240.75
16.739;240.75
16.2931;240.75
15.8455;240.75
15.399;240.75
14.9524;240.75
14.5065;240.75
14.0312;240.755
13.5556;240.764
13.0814;240.773
12.6058;240.782
12.1309;240.79
11.6556;240.797
11.1807;240.802
10.7046;240.805
10.2299;240.806
9.75385;240.805
9.27855;240.8
8.80398;240.792
8.32797;240.778
7.85263;240.758
7.37891;240.729
6.90594;240.685
6.43584;240.615
5.9927;240.455
5.9208;240.054
5.9927;239.633
6.01454;239.18
6.07964;238.732
6.18642;238.292
6.33205;237.863
6.51263;237.446
6.72279;237.045
6.95863;236.657
7.21613;236.283
7.49044;235.923
7.77963;235.573
8.07982;235.233
8.39005;234.901
8.70634;234.576
